rok,vek,uzemi,uzemi_naz,oblast,oblast_naz,kraj,kraj_naz,okres,okres_naz,typ,pocet_ms,pocet_obyv
2034,23,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0642,Brno-město,obyv,NA,4980
2034,24,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0642,Brno-město,obyv,NA,5127
2034,25,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0642,Brno-město,obyv,NA,5397
2034,26,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0642,Brno-město,obyv,NA,5453
2034,27,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0642,Brno-město,obyv,NA,5518
2034,28,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0642,Brno-město,obyv,NA,5564
2034,29,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0642,Brno-město,obyv,NA,5524
2035,0,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0642,Brno-město,obyv,NA,4007
2035,1,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0642,Brno-město,obyv,NA,3868
2035,2,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0642,Brno-město,obyv,NA,3755
2035,3,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0642,Brno-město,obyv,NA,3622
2035,4,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0642,Brno-město,obyv,NA,3511
2035,5,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0642,Brno-město,obyv,NA,3416
2035,6,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0642,Brno-město,obyv,NA,3352
2035,7,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0642,Brno-město,obyv,NA,3299
2035,8,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0642,Brno-město,obyv,NA,3272
2035,9,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0642,Brno-město,obyv,NA,3260
2035,10,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0642,Brno-město,obyv,NA,3269
2035,11,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0642,Brno-město,obyv,NA,3334
2035,12,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0642,Brno-město,obyv,NA,3642
2035,13,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0642,Brno-město,obyv,NA,3915
2035,14,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0642,Brno-město,obyv,NA,4302
2035,15,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0642,Brno-město,obyv,NA,4190
2035,16,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0642,Brno-město,obyv,NA,4303
2035,17,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0642,Brno-město,obyv,NA,4591
2035,18,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0642,Brno-město,obyv,NA,4710
2035,19,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0642,Brno-město,obyv,NA,4878
2035,20,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0642,Brno-město,obyv,NA,4820
2035,21,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0642,Brno-město,obyv,NA,4903
2035,22,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0642,Brno-město,obyv,NA,4816
2035,23,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0642,Brno-město,obyv,NA,4902
2035,24,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0642,Brno-město,obyv,NA,5088
2035,25,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0642,Brno-město,obyv,NA,5299
2035,26,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0642,Brno-město,obyv,NA,5583
2035,27,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0642,Brno-město,obyv,NA,5607
2035,28,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0642,Brno-město,obyv,NA,5674
2035,29,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0642,Brno-město,obyv,NA,5670
2022,0,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2407
2022,1,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2690
2022,2,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2714
2022,3,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2843
2022,4,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,3094
2022,5,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,3004
2022,6,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2996
2022,7,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,3016
2022,8,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2947
2022,9,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2832
2022,10,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2761
2022,11,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2785
2022,12,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2955
2022,13,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2884
2022,14,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,3021
2022,15,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2655
2022,16,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2526
2022,17,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2484
2022,18,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2319
2022,19,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2152
2022,20,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2087
2022,21,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2074
2022,22,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,1938
2022,23,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2022
2022,24,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,1966
2022,25,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,1979
2022,26,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,1963
2022,27,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2187
2022,28,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2341
2022,29,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2670
2023,0,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2066
2023,1,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2487
2023,2,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2779
2023,3,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2826
2023,4,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2882
2023,5,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,3100
2023,6,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,3060
2023,7,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,3010
2023,8,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,3038
2023,9,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2957
2023,10,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2844
2023,11,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2778
2023,12,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2784
2023,13,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2973
2023,14,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2911
2023,15,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,3036
2023,16,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2689
2023,17,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2608
2023,18,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2560
2023,19,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2321
2023,20,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2172
2023,21,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2113
2023,22,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2087
2023,23,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,1929
2023,24,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2021
2023,25,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,1984
2023,26,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,1982
2023,27,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,1989
2023,28,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2207
2023,29,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2417
2024,0,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,1843
2024,1,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2149
2024,2,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2561
2024,3,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2826
2024,4,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2891
2024,5,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2912
2024,6,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,3106
2024,7,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,3117
2024,8,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,3027
2024,9,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,3057
2024,10,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2973
2024,11,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2867
2024,12,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2785
2024,13,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2788
2024,14,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2982
2024,15,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2925
2024,16,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,3061
2024,17,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2745
2024,18,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2639
2024,19,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2536
2024,20,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2323
2024,21,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2177
2024,22,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2104
2024,23,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2082
2024,24,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,1955
2024,25,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2011
2024,26,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,1958
2024,27,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,1969
2024,28,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2005
2024,29,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2228
2025,0,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,1810
2025,1,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,1877
2025,2,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2183
2025,3,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2598
2025,4,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2852
2025,5,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2900
2025,6,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2927
2025,7,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,3124
2025,8,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,3127
2025,9,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,3034
2025,10,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,3064
2025,11,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2984
2025,12,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2869
2025,13,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2790
2025,14,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2797
2025,15,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2989
2025,16,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2940
2025,17,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,3102
2025,18,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2774
2025,19,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2633
2025,20,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2542
2025,21,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2332
2025,22,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2178
2025,23,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2100
2025,24,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2089
2025,25,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,1957
2025,26,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2005
2025,27,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,1961
2025,28,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,1977
2025,29,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2026
2026,0,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,1786
2026,1,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,1843
2026,2,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,1906
2026,3,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2215
2026,4,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2622
2026,5,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2861
2026,6,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2915
2026,7,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2944
2026,8,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,3134
2026,9,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,3135
2026,10,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,3042
2026,11,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,3075
2026,12,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2985
2026,13,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2874
2026,14,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2799
2026,15,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2803
2026,16,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,3005
2026,17,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2980
2026,18,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,3135
2026,19,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2768
2026,20,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2640
2026,21,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2552
2026,22,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2333
2026,23,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2174
2026,24,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2107
2026,25,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2091
2026,26,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,1951
2026,27,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2009
2026,28,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,1970
2026,29,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,1998
2027,0,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,1770
2027,1,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,1819
2027,2,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,1872
2027,3,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,1934
2027,4,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2235
2027,5,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2630
2027,6,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2875
2027,7,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2932
2027,8,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2954
2027,9,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,3142
2027,10,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,3142
2027,11,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,3052
2027,12,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,3077
2027,13,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2991
2027,14,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,obyv,NA,2883
